drillhole_id,longitude,latitude,year,start_date,locality,company,licence,altitude
CF08-172,-28.127052,83.073704,2008,2008-01-01,Citronen Fjord - Discovery Zone,Ironbark Zinc Limited,2007/02,206.02
QAQ 14-20,-51.677227,65.376581,2014,2014-07-01,Qeqertaasaq,NunaMinerals A/S,2007/51,430.0
KP-05-06,-24.033711,72.05201,2005,2005-06-25,Malmbjerg,Knight Piésold Ltd.,2004/17,53.8
L410-07,-45.036324,60.230065,2005,2005-08-19,Lake 410,Crew Develoment Corporation,2004/05,490.0
KVA 187,-46.004395,60.973466,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,559.19
KRI RC01,-45.843337,60.865107,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,435.59
ISU 11-16A,-49.75192,65.199039,2011,2011-09-01,Isua (Isukasia),London Mining Plc.,2009/16,1178.0
NAL B163,-44.836891,60.357761,2008,2008-04-11,Nalunaq,Crew Gold Corporation,2002/03,292.44
ARK 06-13,-50.960298,71.090807,2006,2006-06-01,Black Angel - ARK Prospect,Angus & Ross Plc.,2005/05,794.0
QAQ 11-04,-51.67367,65.37599,2011,2011-06-10,Qeqertaasaq,NunaMinerals A/S,2007/51,443.38
SKA 08-35,-31.605,68.17226,2008,2008-08-07,Skaergaard,Platina Resources Ltd.,2007/01,334.7
KSP-09-06,-44.91679,60.32124,2009,2009-05-27,Kirkespirdalen Delta,NunaMinerals A/S,2006/10,2.0
KVA N006,-45.868603,60.970983,2011,2011-01-01,"Ilimausaq, Zone 3",Greenland Minerals and Energy Ltd.,2010/02,718.0
SKA 11-56B,-31.6397,68.18135,2011,2011-07-03,Skaergaard,Platina Resources Ltd.,2007/01,377.27
GL-07-15,-50.31953,63.011098,2007,2007-07-29,Aappaluttoq,True north Gems,2006/01,233.0
ZK001,-22.6899,71.593,2011,2011-09-12,Permdal,Nordic Mining / Jiangxi Zhongrun Mining Co. Ltd joint venture,2007/03,171.0
KVA N025,-45.871675,60.973226,2011,2011-01-01,"Ilimausaq, Zone 3",Greenland Minerals and Energy Ltd.,2010/02,687.0
KVA 185,-45.993466,60.978037,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,628.35
KRI RC12,-45.843283,60.866562,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,398.57
GR-05-16,-51.231859,66.654216,2005,2005-01-01,Uniiviit - Smile Lake,Metalex Ventures Ltd.,2004/04,
MQ-18-179,-51.500607,65.429534,2018,2018-08-05,Imiak Hill G-026,North American Nickel Inc.,2011/54,493.55
CF10-220A,-28.297412,83.096076,2010,2010-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,8.84
KVA 175,-46.001243,60.977792,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,532.9
GL-07-20,-50.319843,63.011207,2007,2007-08-05,Aappaluttoq,True north Gems,2006/01,234.0
QAQ12-03,-52.189783,66.558755,2012,2012-01-01,White Mountain (Qaqortorssuaq),Hudson Resources Inc.,2002/06,541.59
CF10-205,-28.342538,83.102404,2010,2010-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,1.0
ISU 09-16,-49.751057,65.212007,2009,2009-08-21,Isua (Isukasia),London Mining Plc.,2009/16,1181.87
NAL B169,-44.844384,60.356747,2008,2008-04-20,Nalunaq,Crew Gold Corporation,2002/03,461.05
NUN 14-02,-51.295309,71.085422,2014,2014-08-21,Black Angel - Nunngarut Prospect,FBC Mining (BA) Ltd.,2008/29,995.0
ECP077,-45.871615,60.866409,2007,2007-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,17.11
SAR 12-03,-51.330661,66.525638,2012,2012-05-18,Sarfartoq - ST-1 north,Hudson Resources Inc.,2010/40,604.0
HED 016,-68.751832,76.293623,2012,2012-01-01,Havik North East,Red Rock Resources,2011/25,320.0
SKA 10-47,-31.71084,68.161,2010,2010-08-27,Skaergaard,Platina Resources Ltd.,2007/01,149.23
KVA 208,-45.998626,60.978828,2010,2010-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,589.56
STQ 15-07,-51.080603,64.414062,2015,2015-04-01,Storø - Qingaaq,Greenland Resources Inc.,2014/11,496.0
CF10-222,-28.307584,83.10259,2010,2010-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,2.0
14CEGC-CC-003,-22.45192,71.02741,2014,2014-08-03,Copper Creek,Avannaa Resources,2012/01,230.0
STQ 15-14,-51.083752,64.412391,2015,2015-08-17,Storø - Qingaaq,Greenland Resources Inc.,2014/11,553.0
KVA GT007,-45.992231,60.977609,2009,2009-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,612.91
NAL 04-094,-44.848801,60.356038,2004,2004-01-01,Nalunaq,Crew Gold Corporation,2002/03,792.0
MAL 05_17057,-24.269754,71.958599,2005,2005-07-24,Malmbjerg Schuchert Adit,International Molybdenum Plc.,2004/17,721.27
MAL 05_25199,-24.266134,71.955039,2005,2005-05-26,Malmbjerg South Adit,International Molybdenum Plc.,2004/17,703.2
KVA 095,-45.993957,60.977965,2007,2007-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,620.23
ECP084,-45.871678,60.866624,2007,2007-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,16.53
DDH0706,-45.8696,60.865991,2007,2007-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,62.0
STQ 06-25,-51.081533,64.413565,2006,2006-06-28,Storø - Qingaaq,NunaMinerals A/S,2002/07,499.89
GLA 06-37,-50.976418,71.112427,2006,2006-06-01,Black Angel - Glacier Zone,Angus & Ross Plc.,2005/05,573.0
GLA 06-15,-50.970717,71.112175,2006,2006-06-01,Black Angel - Glacier Zone,Angus & Ross Plc.,2005/05,590.0
NAL 19-09,-44.829399,60.357065,2019,2019-01-01,Nalunaq,AEX Gold Inc.,2003/05,221.0
GLA 06-39,-50.969555,71.11196,2006,2006-06-01,Black Angel - Glacier Zone,Angus & Ross Plc.,2005/05,593.0
ECP081,-45.872032,60.866846,2007,2007-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,13.05
SEQ-15,-51.546614,64.988728,2003,2003-09-18,Seqi,Crew Gold Corporation,2003/02,85.19
CF08-163,-28.17272,83.073586,2008,2008-01-01,Citronen Fjord - Discovery Zone,Ironbark Zinc Limited,2007/02,81.4
NAL B138,-44.844734,60.360026,2007,2007-12-18,Nalunaq,Crew Gold Corporation,2002/03,624.2
KRI D002,-45.849893,60.865156,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,395.7
MQ-18-161,-51.533872,65.364325,2018,2018-07-02,Fossilik II,North American Nickel Inc.,2011/54,651.44
ARK 07-17,-50.955762,71.091479,2007,2007-08-28,Black Angel - ARK Prospect,Angus & Ross Plc.,2005/05,760.0
KVA  S009,-45.924642,60.938198,2010,2010-01-01,"Ilimausaq, Sørensen",Greenland Minerals and Energy Ltd.,2005/28,460.0
QAQ 14-25,-51.670103,65.378102,2014,2014-07-01,Qeqertaasaq,NunaMinerals A/S,2007/51,369.0
ARK 06-14,-50.95792,71.090995,2006,2006-06-01,Black Angel - ARK Prospect,Angus & Ross Plc.,2005/05,769.0
KRI RC35,-45.837373,60.866599,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,403.49
GLA 06-01,-50.973706,71.112355,2006,2006-06-01,Black Angel - Glacier Zone,Angus & Ross Plc.,2005/05,580.0
CF10-249,-28.233707,83.079427,2010,2010-01-01,Citronen Fjord - XX,Ironbark Zinc Limited,2007/02,80.69
CF09-185,-28.30913,83.091815,2009,2009-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,39.67
CF10-216,-28.309306,83.09591,2010,2010-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,8.0
ISU 09-04,-49.757552,65.208619,2009,2009-07-12,Isua (Isukasia),London Mining Plc.,2009/16,1201.96
KVA 083,-45.997815,60.976132,2007,2007-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,554.92
CF09-182,-28.307595,83.091972,2009,2009-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,40.19
GLA 07-71,-50.984694,71.111765,2007,2007-06-01,Black Angel - Glacier Zone,Angus & Ross Plc.,2005/05,524.0
MQ-18-176,-51.586475,65.423762,2018,2018-07-27,G-025,North American Nickel Inc.,2011/54,376.07
GL-07-43,-50.320866,63.010539,2007,2007-09-01,Aappaluttoq,True north Gems,2006/01,234.0
SAR 10-24,-51.243309,66.452288,2010,2010-08-24,Sarfartoq - ST19,Hudson Resources Inc.,2002/06,586.0
SAR 11-65,-51.266914,66.453612,2011,2011-08-18,Sarfartoq - ST-19 Gorge,Hudson Resources Inc.,2010/40,553.18
KVA 126,-46.015965,60.970051,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,531.73
STQ 10-54,-51.083815,64.412642,2010,2010-07-02,Storø - Qingaaq,NunaMinerals A/S,2002/07,540.0
SAR 11-68A,-51.324667,66.524364,2011,2011-08-20,Sarfartoq - ST-1,Hudson Resources Inc.,2010/40,676.76
L410-09,-45.042679,60.229551,2005,2005-08-19,Lake 410,Crew Develoment Corporation,2004/05,515.0
KRI RC45,-45.835829,60.865289,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,417.91
GLA 06-14,-50.977858,71.111809,2006,2006-06-01,Black Angel - Glacier Zone,Angus & Ross Plc.,2005/05,565.0
KVA 092,-45.995365,60.976796,2007,2007-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,582.54
HED 010,-68.803651,76.289332,2012,2012-01-01,Havik East,Red Rock Resources,2011/25,420.0
SAR 11-35,-51.329161,66.524765,2011,2011-06-23,Sarfartoq - ST-1,Hudson Resources Inc.,2010/40,657.25
SAR 11-50,-51.309189,66.527868,2011,2011-08-02,Sarfartoq - ST-1 east,Hudson Resources Inc.,2010/40,682.26
FF-DDH-06-42,-51.898496,64.947574,2006,2006-01-01,Fiskevandet,NunaMinerals A/S,2005/16,30.0
MAL 05_25251,-24.266104,71.955054,2005,2005-06-01,Malmbjerg South Adit,International Molybdenum Plc.,2004/17,705.0
KRI DX01,-45.843348,60.86693,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,384.17
KVA N018,-45.866183,60.967605,2011,2011-01-01,"Ilimausaq, Zone 3",Greenland Minerals and Energy Ltd.,2010/02,664.0
MQ-15-074,-51.47461,65.443615,2015,2015-06-26,Mikissoq P-001,North American Nickel Inc.,2011/54,489.0
STQ 07-48,-51.092669,64.410636,2007,2007-08-01,Storø - Qingaaq,NunaMinerals A/S,2002/07,906.0
KRI RC30,-45.836046,60.867927,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,381.48
NUN 06-01,-51.241098,71.091508,2006,2006-06-01,Black Angel - Nunngarut Prospect,Angus & Ross Plc.,2005/05,865.0
ECP112,-45.872288,60.867131,2007,2007-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,3.91
QAQ12-07,-52.113297,66.571962,2012,2012-01-01,White Mountain (Qaqortorssuaq),Hudson Resources Inc.,2002/06,445.18
MAL 05_23180,-24.268124,71.954885,2005,2005-06-30,Malmbjerg South Adit,International Molybdenum Plc.,2004/17,702.99
MQ-13-014,-51.581627,65.080221,2013,2013-07-04,Target P-032,North American Nickel Inc.,2011/54,200.0
KRI D011,-45.841868,60.865961,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,415.57
KRI D037,-45.838846,60.86589,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,406.99
SAR 09-08,-51.272069,66.454681,2009,2009-09-21,Sarfartoq - ST19,Hudson Resources Inc.,2002/06,620.0
NAL 05-102,-44.834119,60.355246,2005,2005-01-01,Nalunaq,Crew Gold Corporation,2002/03,299.0
STQ 15-05,-51.080603,64.414062,2015,2015-03-29,Storø - Qingaaq,Greenland Resources Inc.,2014/11,496.0
TIK 11-008,-49.772212,64.001128,2011,2011-07-08,Tikiusaaq,NunaMinerals A/S,2010/27,637.89
GL-07-29,-50.320246,63.010868,2007,2007-08-19,Aappaluttoq,True north Gems,2006/01,231.0
MQ-12-005,-51.51878,65.43736,2012,2012-09-03,Spotty Hill,North American Nickel Inc.,2011/54,628.0
NAL 450-06,-44.845627,60.356626,2004,2004-01-01,Nalunaq,Crew Gold Corporation,2002/03,465.47
DDH0704,-45.871689,60.866579,2007,2007-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,19.0
NAL 17-01,-44.841417,60.349206,2017,2017-01-01,Nalunaq,AEX Gold Inc.,2003/05,228.0
CF09-184,-28.310707,83.091883,2009,2009-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,39.19
QAQ13-02,-52.074755,66.580537,2013,2013-07-26,White Mountain (Qaqortorssuaq),Hudson Resources Inc.,2002/06,363.71
NAL B010,-44.83744,60.356424,2006,2006-01-01,Nalunaq,Crew Gold Corporation,2002/03,298.34
TIK 11-012,-49.78102,64.003838,2011,2011-09-16,Tikiusaaq,NunaMinerals A/S,2010/27,725.17
MQ-16-129,-51.564365,65.35937,2016,2016-09-01,P-058,North American Nickel Inc.,2011/54,657.44
ECP075,-45.872093,60.866729,2007,2007-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,13.1
KVA 107,-45.998386,60.973371,2007,2007-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,609.31
GLA 07-68,-50.975063,71.111835,2007,2007-06-01,Black Angel - Glacier Zone,Angus & Ross Plc.,2005/05,569.0
GLA 06-12,-50.976474,71.111853,2006,2006-06-01,Black Angel - Glacier Zone,Angus & Ross Plc.,2005/05,565.0
GL-07-03,-50.320011,63.010804,2007,2007-07-15,Aappaluttoq,True north Gems,2006/01,234.0
NAL 450-23,-44.842626,60.357914,2004,2004-01-01,Nalunaq,Crew Gold Corporation,2002/03,460.98
STQ 05-04,-51.083748,64.412394,2005,2005-07-28,Storø - Qingaaq,NunaMinerals A/S,2002/07,557.0
NUN 14-03A,-51.273069,71.088191,2014,2014-09-06,Black Angel - Nunngarut Prospect,FBC Mining (BA) Ltd.,2008/29,925.0
SAR 11-25,-51.335212,66.522062,2011,2011-06-11,Sarfartoq - ST-1,Hudson Resources Inc.,2010/40,630.48
NAL 05-143,-44.835601,60.355984,2005,2005-01-01,Nalunaq,Crew Gold Corporation,2002/03,337.0
CF11-296,-28.450583,83.107126,2011,2011-07-28,Citronen Fjord - Esrum Zone,Ironbark Zinc Limited,2007/02,178.78
MAL 07-05,-24.267503,71.95769,2007,2007-08-09,Malmbjerg,Quadra FNX Mining Ltd.,2004/17,1025.0
QAQ12-23,-52.165617,66.560283,2012,2012-01-01,White Mountain (Qaqortorssuaq),Hudson Resources Inc.,2002/06,400.05
QUS-08 DDH-12,-51.08533,64.81333,2008,2008-07-13,Qussuk - Swan North Zone,NunaMinerals A/S,2007/59,291.0
QAQ 11-01,-51.67358,65.37978,2011,2011-06-07,Qeqertaasaq,NunaMinerals A/S,2007/51,428.6
ECP102,-45.871982,60.867133,2007,2007-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,6.67
KVA 109,-45.99986,60.972399,2007,2007-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,613.98
QAQ12-38,-52.208412,66.553343,2012,2012-01-01,White Mountain (Qaqortorssuaq),Hudson Resources Inc.,2002/06,519.04
ISU 08-07,-49.75319,65.210153,2008,2008-01-01,Isua (Isukasia),London Mining Plc.,2004/18,1177.39
ISU 10-06A,-49.758362,65.201819,2010,2010-06-15,Isua (Isukasia),London Mining Plc.,2009/16,1136.05
STQ 05-06,-51.08317,64.412683,2005,2005-08-01,Storø - Qingaaq,NunaMinerals A/S,2002/07,530.0
DWD 003,-67.230758,76.2738,2012,2012-01-01,De Dødes West,Red Rock Resources,2011/25,443.0
SAR 12-01,-51.330661,66.525638,2012,2012-05-16,Sarfartoq - ST-1 north,Hudson Resources Inc.,2010/40,604.0
08-DS-27,-51.653647,66.345911,2008,2008-08-10,Sarfartoq,Hudson Resources Inc.,2006/03,1327.0
MQ-17-143,-51.455413,65.434328,2017,2017-07-17,Spotty Hill P-055,North American Nickel Inc.,2011/54,594.73
KP-05-11,-24.00423,72.135612,2005,2005-08-29,Malmbjerg,Knight Piésold Ltd.,2004/17,10.4
MQ-18-167,-51.497881,65.326799,2018,2018-07-08,P-008,North American Nickel Inc.,2012/28,657.78
SAR 10-19,-51.268288,66.528744,2010,2010-06-12,Sarfartoq - ST40,Hudson Resources Inc.,2002/06,713.0
GLA 06-38,-50.975089,71.11292,2006,2006-06-01,Black Angel - Glacier Zone,Angus & Ross Plc.,2005/05,590.0
ECP083,-45.871803,60.866695,2007,2007-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,15.84
NAL B013,-44.83683,60.356616,2006,2006-01-01,Nalunaq,Crew Gold Corporation,2002/03,292.98
QAQ 14-22,-51.67842,65.374467,2014,2014-07-01,Qeqertaasaq,NunaMinerals A/S,2007/51,463.0
ISU 09-11,-49.749694,65.21135,2009,2009-08-06,Isua (Isukasia),London Mining Plc.,2009/16,1188.61
MQ-16-107,-52.03076,65.100668,2016,2016-07-07,,North American Nickel Inc.,2011/54,359.5
MQ-14-038,-51.483757,65.43599,2014,2014-06-29,Imiak Hill,North American Nickel Inc.,2011/54,539.71
MQ-18-171,-51.648089,65.371033,2018,2018-07-20,Qeqertaasaq Carbonatite Complex,North American Nickel Inc.,2018/21,406.85
CF09-197,-28.30574,83.093196,2009,2009-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,22.96
SEQ-19,-51.550829,64.989714,2003,2003-10-07,Seqi,Crew Gold Corporation,2003/02,79.9
ISU 10-23,-49.751378,65.210884,2010,2010-07-02,Isua (Isukasia),London Mining Plc.,2009/16,1189.61
KVA 182,-45.993635,60.977883,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,622.39
NUN 06-03,-51.222213,71.091486,2006,2006-06-01,Black Angel - Nunngarut Prospect,Angus & Ross Plc.,2005/05,684.0
ISU 11-06A,-49.755906,65.205157,2011,2011-06-28,Isua (Isukasia),London Mining Plc.,2009/16,1150.0
CF08-176,-28.305815,83.092407,2008,2008-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,39.32
KVA 167,-45.988921,60.980069,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,663.29
KVA N015,-45.867871,60.968537,2011,2011-01-01,"Ilimausaq, Zone 3",Greenland Minerals and Energy Ltd.,2010/02,690.0
GLA 06-19,-50.983753,71.111863,2006,2006-06-01,Black Angel - Glacier Zone,Angus & Ross Plc.,2005/05,543.0
KVA 178,-46.003057,60.976251,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,530.74
STQ 05-17,-51.084099,64.411221,2005,2005-08-18,Storø - Qingaaq,NunaMinerals A/S,2002/07,636.0
STQ 07-45,-51.093098,64.408751,2007,2007-07-25,Storø - Qingaaq,NunaMinerals A/S,2002/07,1033.0
NAL B069,-44.846004,60.3589,2007,2007-01-01,Nalunaq,Crew Gold Corporation,2002/03,580.37
GL-08-53,-50.319999,63.011297,2008,2008-01-01,Aappaluttoq,True north Gems,2006/01,232.0
STQ 15-09,-51.081578,64.414178,2015,2015-04-03,Storø - Qingaaq,Greenland Resources Inc.,2014/11,481.0
STQ 15-11,-51.07994,64.414511,2015,2015-04-05,Storø - Qingaaq,Greenland Resources Inc.,2014/11,483.0
KVA 094,-45.991563,60.977264,2007,2007-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,608.07
MQ-14-064,-51.336633,65.404479,2014,2014-08-08,Target P-048,North American Nickel Inc.,2011/54,705.0
MQ-14-071,-52.033517,65.101771,2014,2014-08-26,Target P-053,North American Nickel Inc.,2011/54,373.0
NUN 16-05,-51.294472,71.103356,2016,2016-07-08,Nunngarut Prospect,Aurum Exploration Services,2010/45,740.05
CAS 012,-63.471958,80.238639,2011,2011-09-04,Cass Fjord - Hilltop,Ironbark Zinc Limited,2007/33,344.0
KVA ST002,-45.948395,60.982935,2011,2011-01-01,"Ilimausaq, Steenstrupsfjeld",Greenland Minerals and Energy Ltd.,2010/02,663.0
NAL 450-04,-44.845679,60.356629,2004,2004-01-01,Nalunaq,Crew Gold Corporation,2002/03,465.7
GR-05-07,-51.234312,66.657774,2005,2005-01-01,Uniiviit - Smile Lake,Metalex Ventures Ltd.,2004/04,
SKA 10-45,-31.67417,68.15724,2010,2010-08-10,Skaergaard,Platina Resources Ltd.,2007/01,262.0
QUS-09 DDH-34,-51.08491,64.81487,2009,2009-06-29,Qussuk - Swan North Zone,NunaMinerals A/S,2007/59,390.87
ISU 10-06,-49.757969,65.201737,2010,2010-06-19,Isua (Isukasia),London Mining Plc.,2009/16,1145.0
CF08-181,-28.31766,83.084955,2008,2008-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,53.0
KVA ST005,-45.962644,60.981128,2011,2011-01-01,"Ilimausaq, Steenstrupsfjeld",Greenland Minerals and Energy Ltd.,2010/02,552.0
ARK 07-16,-50.955762,71.091479,2007,2007-08-27,Black Angel - ARK Prospect,Angus & Ross Plc.,2005/05,760.0
ARK 06-02,-50.963393,71.091678,2006,2006-06-01,Black Angel - ARK Prospect,Angus & Ross Plc.,2005/05,780.0
GLA 07-53,-50.98068,71.112688,2007,2007-06-01,Black Angel - Glacier Zone,Angus & Ross Plc.,2005/05,580.0
KVA 196,-46.006184,60.97009,2010,2010-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,530.0
NUN 16-02,-51.272655,71.100148,2016,2016-02-02,Nunngarut Prospect,Aurum Exploration Services,2010/45,679.26
KVA 091,-45.997454,60.977526,2007,2007-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,594.55
MQ-15-086,-51.869249,65.041023,2015,2015-08-02,P-038,North American Nickel Inc.,2011/54,294.0
NAL 450-22,-44.8426,60.357903,2004,2004-01-01,Nalunaq,Crew Gold Corporation,2002/03,460.69
NAL B153,-44.847422,60.358986,2008,2008-02-08,Nalunaq,Crew Gold Corporation,2002/03,629.72
QUS-09 DDH-33,-51.08491,64.81487,2009,2009-06-28,Qussuk - Swan North Zone,NunaMinerals A/S,2007/59,390.87
ISU 09-13,-49.757126,65.208455,2009,2009-08-12,Isua (Isukasia),London Mining Plc.,2009/16,1198.65
MAL 05_22067,-24.270028,71.954772,2005,2005-07-03,Malmbjerg South Adit,International Molybdenum Plc.,2004/17,705.68
KVA 191,-46.006742,60.973869,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,532.7
NAL 05-155,-44.834019,60.352091,2005,2005-01-01,Nalunaq,Crew Gold Corporation,2002/03,273.0
CF08-156,-28.168051,83.072325,2008,2008-01-01,Citronen Fjord - Discovery Zone,Ironbark Zinc Limited,2007/02,80.83
CF10-256,-28.313246,83.09546,2010,2010-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,10.0
NAL 300-16S,-44.842119,60.354088,2004,2004-01-01,Nalunaq,Crew Gold Corporation,2002/03,308.59
MQ-18-185,-51.769542,65.624468,2018,2018-08-19,Pingo D,North American Nickel Inc.,2011/54,440.15
KVA  S007,-45.916188,60.939432,2010,2010-01-01,"Ilimausaq, Sørensen",Greenland Minerals and Energy Ltd.,2005/28,441.0
MQ-14-049,-51.573231,65.372839,2014,2014-07-18,Fossilik I P-081,North American Nickel Inc.,2011/54,507.0
CF10-234,-28.166223,83.077374,2010,2010-01-01,Citronen Fjord - Discovery Zone,Ironbark Zinc Limited,2007/02,168.2
ISU 10-15,-49.75705,65.207652,2010,2010-06-12,Isua (Isukasia),London Mining Plc.,2009/16,1165.0
SAR 11-38,-51.329161,66.524765,2011,2011-07-21,Sarfartoq - ST-1,Hudson Resources Inc.,2010/40,657.25
NAL B011,-44.837165,60.356515,2006,2006-01-01,Nalunaq,Crew Gold Corporation,2002/03,294.75
KRI RC04,-45.849931,60.865883,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,372.38
QAQ13-03,-52.07373,66.581113,2013,2013-07-28,White Mountain (Qaqortorssuaq),Hudson Resources Inc.,2002/06,368.21
GL-07-17,-50.320003,63.011136,2007,2007-07-31,Aappaluttoq,True north Gems,2006/01,232.0
SAR 10-02,-51.271744,66.534094,2010,2010-05-04,Sarfartoq - ST40,Hudson Resources Inc.,2002/06,669.0
MQ-13-023,-51.485502,65.436726,2013,2013-08-08,Target P-054 Imiak Hill,North American Nickel Inc.,2011/54,542.0
NAL 450-02,-44.845632,60.356609,2004,2004-01-01,Nalunaq,Crew Gold Corporation,2002/03,465.3
TAN 08-08,-50.14004,65.09262,2008,2008-07-29,Isua (Tangent),NunaMinerals A/S,2005/25,742.0
SBG 17,-24.0414,72.10081,2011,2011-05-26,Sortebjerg,Ironbark Zinc Limited,2011/28,214.0
KRI D003,-45.843632,60.865123,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,434.57
GL-07-18,-50.319843,63.011207,2007,2007-08-01,Aappaluttoq,True north Gems,2006/01,234.0
SKA 04-33,-31.65949,68.17322,2004,2004-09-03,Skaergaard,Skaergaard Minerals Corp.,2000/10,228.0
CF08-170,-28.147423,83.075152,2008,2008-01-01,Citronen Fjord - Discovery Zone,Ironbark Zinc Limited,2007/02,177.14
KRI RC38,-45.840301,60.865881,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,409.32
NAL 450-13,-44.843297,60.35759,2004,2004-01-01,Nalunaq,Crew Gold Corporation,2002/03,462.39
NAL 05-140,-44.838883,60.350554,2005,2005-01-01,Nalunaq,Crew Gold Corporation,2002/03,312.0
ISU 11-09,-49.74654,65.211594,2011,2011-09-26,Isua (Isukasia),London Mining Plc.,2009/16,1155.0
ISS 08,-47.431957,60.963222,2012,2012-05-01,Isortoq South,West Melville Metals Inc.,2009/15,60.42
CF10-225,-28.313388,83.101723,2010,2010-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,2.77
GLA 07-69,-50.975063,71.111835,2007,2007-06-01,Black Angel - Glacier Zone,Angus & Ross Plc.,2005/05,569.0
CF11-291,-28.315104,83.088358,2011,2011-07-07,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,49.0
ECP119,-45.869435,60.867033,2007,2007-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,34.65
KVA N012,-45.871794,60.972157,2011,2011-01-01,"Ilimausaq, Zone 3",Greenland Minerals and Energy Ltd.,2010/02,691.0
CF10-242A,-28.137688,83.074692,2010,2010-01-01,Citronen Fjord - Discovery Zone,Ironbark Zinc Limited,2007/02,207.37
